Customer_ID,cluster category
8579,5
18171,5
9121,5
12798,3
25180,3
6852,5
26745,3
2056,3
948,5
21073,5
330,3
27925,5
5146,3
8446,5
40441,3
713,3
200,5
26870,5
32656,3
12571,3
2688,3
29309,5
436,5
21307,3
7536,5
23668,3
2031,5
21814,5
35663,3
36048,3
18626,5
32602,5
34273,5
1713,3
27168,5
9297,5
7842,3
7456,3
2679,5
11748,3
3604,3
16001,3
30710,3
20417,3
31463,5
10070,3
20137,5
539,3
31700,5
16135,3
34009,3
35272,5
6829,5
6045,5
27846,5
8816,3
13084,3
12363,5
11645,5
34851,3
13227,3
2393,5
33292,3
13073,5
1234,3
315,3
18314,3
24816,5
19787,5
38266,3
38044,5
18126,3
38331,5
39495,5
37792,5
33858,5
19400,5
17159,5
28661,3
7943,5
12941,5
17495,5
28605,5
19174,3
28899,5
2949,3
27495,3
33123,5
25195,5
19911,3
29782,3
10178,3
39967,5
22088,5
31062,5
10576,5
15971,5
15363,3
35640,3
5380,3
36838,5
4043,5
27804,3
335,3
27410,3
14269,5
39292,3
14368,5
9077,3
14636,3
29914,5
32114,3
10333,3
15361,5
25557,5
17040,5
30993,5
24952,3
24649,5
19978,5
19430,3
5684,5
36240,5
21080,3
19908,3
21840,5
6874,5
16039,3
20335,5
29070,5
30011,5
38219,3
39538,5
21620,5
37156,3
15555,3
15127,3
26145,3
28522,3
38175,5
23062,5
23176,5
15136,3
2135,3
1993,5
1450,5
3190,3
5439,3
5888,3
26372,3
34694,5
32701,3
32786,5
8218,5
10418,3
21190,3
34350,5
32878,5
28529,3
32801,5
37068,3
17533,3
34306,5
15262,5
16698,3
31521,3
31437,3
24288,3
12441,3
19951,3
37688,3
35961,3
32762,5
6019,5
22680,3
32414,5
24860,3
31558,3
13478,3
37000,3
19185,5
6549,5
13318,5
4277,3
16599,5
36728,5
15388,5
39270,5
22784,5
7295,3
28700,5
11169,3
36968,5
10639,3
39011,3
23736,5
39189,3
29640,5
32364,3
22974,5
12846,3
27343,3
8859,3
5024,3
35022,3
21354,3
1711,5
26470,3
34145,3
22875,5
3887,5
10957,3
32861,3
2141,5
28946,5
25997,5
14562,3
17084,3
23128,5
37310,3
5966,5
30419,3
15708,4
38304,4
39826,4
35804,4
37677,4
26667,4
15803,4
40022,4
39651,4
681,4
30685,4
23195,4
26656,4
22562,4
15015,4
32125,4
20877,4
5587,4
11269,4
33326,4
37235,4
25228,4
2622,4
10691,4
12019,4
12444,4
23263,4
20231,4
34480,4
26791,4
1539,4
25161,4
879,4
6558,4
18132,4
30702,4
8300,4
35144,4
20277,4
4957,4
12608,4
21345,4
10341,4
25782,4
39033,4
40086,4
27128,4
20571,4
24618,4
26905,4
1410,4
22140,4
3891,4
37024,4
8152,4
35506,4
1144,4
5519,4
10074,4
36271,4
33755,4
25001,4
18025,4
16714,4
27485,4
38022,4
1752,4
21143,4
28327,4
39107,4
2049,4
32466,4
8386,4
15536,4
6657,4
33396,4
16982,4
2970,4
23722,4
28906,4
33936,4
13525,4
13047,4
30840,4
5788,4
16533,4
38689,4
15283,4
11561,4
36396,4
7163,4
10593,4
28177,4
23915,4
31639,4
6819,4
28740,4
12588,4
11265,4
25000,4
9326,4
32707,4
20539,4
30268,4
14540,4
35222,4
16112,4
7920,4
23560,4
13472,4
6642,4
1082,4
36764,4
2107,4
37515,4
1174,4
5284,4
17170,4
25159,4
24072,4
18143,4
6793,4
7260,4
4899,4
27397,4
4107,4
30072,4
5190,4
24788,4
24950,4
34916,4
10526,4
9861,4
9426,4
23026,4
27705,4
23887,4
2657,4
5325,4
13546,4
4296,4
33543,4
14551,4
7724,4
29861,4
32451,4
5440,4
14128,4
28558,4
8002,4
40437,4
9620,4
3138,4
27350,4
25946,4
1885,4
4605,4
2725,4
4838,4
19440,4
25166,4
34225,4
38903,4
28331,4
32121,4
2964,4
15960,4
27596,4
8956,4
26810,4
10637,4
30182,4
12260,4
28801,4
27001,4
28251,4
5723,4
25596,4
9636,4
12982,4
30736,4
5383,4
39803,4
36900,4
28857,4
5228,4
1948,4
37593,4
35657,4
31090,4
962,4
34068,4
20201,4
21039,4
6121,4
29638,4
7529,4
10741,4
11448,4
13797,4
9760,4
23826,4
39346,4
33562,4
365,4
10127,4
35439,4
38056,4
4943,4
26251,4
37623,4
2566,4
30989,4
5303,4
9295,4
28431,4
33600,4
13700,4
6228,4
14873,4
32771,4
15826,4
26335,4
39157,4
26330,4
16715,4
12358,4
7942,4
5003,4
29280,4
27175,4
6616,4
3587,4
16026,4
25468,4
26292,4
20380,4
2351,4
34911,4
10737,4
15503,4
8832,4
33264,4
27615,4
23350,4
2420,4
4128,4
21834,4
36221,4
9180,4
11699,4
9749,4
21756,4
24654,4
3757,4
38779,4
39407,4
27114,4
17916,4
19224,4
14688,4
17044,4
31529,4
29818,4
354,4
434,4
24692,4
3451,4
9357,4
24247,4
28146,4
27895,4
20596,4
39013,4
12216,4
21272,4
4344,4
6540,4
17944,4
6677,4
3882,4
17364,4
18219,4
4291,4
23533,4
27365,4
1851,4
27942,4
19983,4
30882,4
19531,4
4016,4
26380,4
30315,4
609,4
21050,4
14131,4
11159,4
5364,4
4881,4
30803,4
25106,4
34380,4
22894,4
13379,4
31317,4
20986,4
8257,4
24837,4
17448,4
38721,4
7500,4
2717,4
34629,4
39140,4
21768,4
23217,4
35792,4
4152,4
13271,4
21032,4
37577,4
40155,4
26282,4
37011,4
211,4
2406,4
14612,4
20489,4
34011,4
20340,4
37364,4
30430,4
21903,4
38795,4
13176,4
22892,4
14554,4
39970,4
6179,4
24978,4
24795,4
3999,4
28238,4
38474,4
17825,4
20669,4
12632,4
25342,4
30559,4
26014,4
34842,4
18758,4
10869,4
37354,4
20193,4
34304,4
30311,4
3312,4
105,4
15319,4
35831,4
34006,4
16352,4
38131,4
25213,4
18617,4
20535,4
3533,4
2816,4
18990,4
6406,4
36243,4
7946,4
15912,4
17787,4
40069,4
6281,4
10656,4
6242,4
26073,4
12433,4
17471,4
15151,4
19024,4
1445,4
15334,4
23699,4
27607,4
15113,4
19748,4
3089,4
14450,4
13791,4
27818,4
32651,4
33789,4
27786,4
5904,4
5622,4
12114,4
12785,4
31550,4
8684,4
28210,4
26857,4
15028,4
24819,4
20028,4
31826,4
16485,4
36103,4
39147,4
9571,4
39629,4
25622,4
7046,4
37910,4
30620,4
18059,4
32494,4
19198,4
25667,4
26834,4
36520,4
31605,4
24682,4
37166,4
24677,4
3342,4
25529,4
30040,4
34403,4
28864,4
7202,4
27135,4
26431,4
6117,4
32064,4
40577,4
6149,4
23207,4
20975,4
5661,4
12643,4
21775,4
4282,4
28163,4
7931,4
10316,4
24759,4
34205,4
9519,4
6675,4
35919,4
12033,4
37195,4
1334,4
15682,4
33866,4
16935,4
40035,4
27631,4
38561,4
7494,4
25584,4
26418,4
21364,4
16407,4
544,4
19050,4
35442,4
13344,4
11787,4
5884,4
21298,4
19028,4
26812,4
11725,4
33623,4
26863,4
36290,4
37153,4
4563,4
7876,4
39377,4
40129,4
15427,4
15342,4
3989,4
512,4
10799,4
15053,4
10076,4
1775,4
2681,4
36583,4
15527,4
40608,4
8022,4
2830,4
18716,4
35455,4
26648,4
4690,4
13110,4
12642,4
18466,4
10542,4
30522,4
25368,4
33692,4
12006,4
13357,4
20145,4
39787,4
10605,4
22491,4
20930,4
32423,4
19515,4
2904,4
38696,4
4061,4
15561,4
24,4
2465,4
31786,4
33012,4
1929,4
16415,4
37100,4
27783,4
31998,4
32063,4
12807,4
13611,4
9421,4
29107,4
14178,4
26686,4
22532,4
37475,4
28925,4
30485,4
2369,4
34299,4
19843,4
23985,4
5965,4
37313,4
33251,4
20440,4
1057,4
7356,4
40305,4
36972,4
19732,4
5393,4
20154,4
15112,4
32870,4
31673,4
33032,4
27639,4
11916,4
32597,1
34710,4
21694,4
19752,4
5584,4
16232,4
15981,4
21947,4
30560,4
23024,4
24859,4
9040,4
18170,4
20929,4
22957,4
37097,4
908,4
4187,4
13426,4
7688,4
35453,4
17201,4
19063,4
13423,4
29035,4
31653,4
7495,4
22639,4
14498,4
1942,4
10726,4
29024,4
11961,4
7605,4
38681,4
806,4
38987,4
13431,4
14267,4
7052,4
15447,4
33531,4
6694,4
35320,4
1552,4
31125,4
8790,4
38021,4
13482,4
15657,4
19471,4
29439,4
24381,4
28215,4
20015,4
31409,4
29761,4
7105,4
36438,4
18430,4
16936,4
19606,4
36863,4
3612,4
10993,4
21687,4
13920,4
20588,4
25956,4
2435,4
2563,4
26141,4
5864,4
5227,4
3265,4
17031,4
997,4
35479,4
12078,4
34687,4
34863,4
3349,4
39024,4
18821,4
17595,4
11184,4
24541,4
14142,4
2757,4
11157,4
32851,4
7628,4
30978,4
11835,4
30696,4
24989,4
4179,4
554,4
7526,4
27188,4
26453,4
39688,4
6608,4
3155,4
16499,4
22990,4
8200,4
37943,4
3128,4
22262,4
14192,4
10864,4
4584,4
21220,4
37461,4
38359,4
20863,4
15644,4
6589,4
1944,4
33354,4
39503,4
20078,4
15182,4
31132,4
32595,4
4099,4
9884,4
36137,4
36987,4
24087,4
40013,4
35333,4
36288,4
32814,4
6512,4
955,4
26269,4
36938,4
28257,4
6702,4
20357,4
11473,4
4105,4
29057,4
15935,4
7582,4
28322,4
35469,4
38483,4
4377,4
25583,4
25924,4
39444,4
11698,4
4958,4
29100,4
32758,4
38357,4
22802,4
29123,4
19176,4
30781,4
27996,4
21431,4
30015,4
22345,4
4407,4
22926,4
34002,4
32714,4
33691,4
10517,4
34297,4
12936,4
7804,4
19927,4
13628,4
25832,4
20049,4
40479,4
7332,4
16921,4
38456,4
40499,4
3442,4
18164,4
11738,4
11432,4
1751,4
21777,4
31767,4
19413,4
1689,4
32931,4
38203,4
5474,4
8719,4
25237,4
14837,4
15378,4
14866,4
31354,4
14394,4
6611,4
22248,4
32298,4
23856,4
35921,4
23540,4
19567,4
5318,4
27121,4
21849,4
6762,4
1557,4
12268,4
19593,4
2795,4
14463,4
20126,4
30106,4
33374,4
38557,4
25806,4
40219,4
15115,4
26827,4
26532,4
22267,4
24627,4
7834,4
5755,4
31081,4
38188,4
7334,4
24316,4
25726,4
23648,4
31654,4
37256,4
39118,4
4509,4
7620,4
6465,4
25864,4
13656,4
28121,4
33460,4
30030,4
20304,4
4565,4
19067,4
33875,4
27242,4
10121,4
164,4
9630,4
26633,4
39591,4
26007,4
4681,4
4513,4
36766,4
22289,4
37988,4
32141,4
6109,4
22691,4
14565,4
4241,4
22915,4
5222,4
8792,4
1002,4
2718,4
35095,4
26538,4
32349,4
2308,4
3379,4
34431,4
5844,4
34353,4
36141,4
34814,4
13268,4
34052,4
7374,4
35024,4
35784,4
37915,4
12772,4
24187,4
38831,4
25810,4
3022,4
7111,4
15022,4
14239,4
7154,2
26975,2
40054,2
7203,2
4655,2
32622,2
1598,2
3764,2
12303,2
23466,2
16056,2
1492,2
40098,2
12057,2
911,2
28347,2
25411,2
9737,2
16391,2
18252,2
34928,2
2349,2
26703,2
25359,2
31712,2
14886,2
15846,2
21743,2
30832,2
23506,2
10304,2
35133,2
34590,2
26137,2
21547,2
14367,2
3525,2
7796,2
5464,2
7779,2
37637,2
24181,2
38001,2
1670,2
23204,2
37003,2
31850,2
3468,2
31353,2
37033,2
9446,6
27910,2
5323,2
11330,2
7389,2
1252,2
25369,2
26861,2
9337,2
18714,2
13425,2
16337,2
28600,2
10566,2
14119,2
37963,2
1491,2
27772,2
34547,2
15885,2
24895,2
25217,2
19814,2
33945,2
35955,2
30667,2
20752,2
7547,2
26983,2
2404,2
26678,2
39590,2
32329,2
40224,2
19367,2
20864,2
11726,2
36093,2
13553,2
11441,2
36483,2
22192,2
3447,2
16326,2
25927,2
33986,2
13554,2
31734,2
28271,2
22748,2
35064,2
25604,2
4638,2
18042,2
34333,2
23695,2
39466,2
7947,2
17209,2
22122,2
37957,2
18262,2
39484,2
29122,2
18079,2
603,2
34961,2
35284,2
30960,2
8191,2
6988,2
501,2
14295,2
35982,2
22266,2
145,2
38741,2
37702,2
36703,2
10066,2
1892,2
12397,2
18095,2
8513,2
37930,2
21528,2
26371,2
33496,2
20412,2
34862,2
31706,2
19613,2
22993,2
36877,2
6285,2
6845,2
3111,2
17925,2
9321,2
28240,2
11400,2
24968,2
26782,2
35595,2
3872,2
1726,2
7811,2
38330,2
24375,2
18534,2
13820,2
10080,2
9460,2
31209,2
9691,2
9376,2
18869,2
21402,2
15349,2
3501,2
38252,2
19310,2
25093,2
15252,2
16190,2
34684,2
34036,2
26838,2
23490,2
6010,2
21019,2
10530,2
1503,2
31645,2
33980,2
28500,2
161,2
39437,2
28278,2
29711,2
27315,2
13217,2
40056,2
30720,2
22945,2
37948,2
18761,2
30899,2
13639,2
39217,2
29411,2
14438,2
34346,2
2192,2
27838,2
10992,2
16014,2
35413,2
12148,2
11719,2
4387,2
32818,2
11551,2
37140,2
18972,2
29615,2
30239,2
8507,2
9574,2
36818,2
22948,2
5620,2
31299,2
28883,2
30007,2
6788,2
24904,2
10983,2
25380,2
22162,2
34286,2
30208,2
35778,2
19815,2
34142,2
14611,2
10640,2
4970,2
1791,2
10709,2
1036,2
37860,2
40111,2
18146,2
13665,2
37128,2
32459,2
5830,2
13123,2
12205,2
20927,2
27457,2
25941,2
31011,2
37258,2
14113,2
3665,2
10751,2
8969,2
18638,2
14813,2
11542,2
26226,2
11528,2
28508,2
20994,2
36186,2
21937,2
4256,2
835,2
39327,2
29617,2
39047,2
23440,2
298,2
2204,2
34660,2
30314,2
21052,2
5273,2
15422,2
20950,2
10174,2
34532,2
29708,2
34418,2
33680,2
2580,2
4709,2
20659,2
30296,2
11923,2
2480,2
18110,2
27254,2
37293,2
6425,2
17681,2
19392,2
2386,2
20817,2
32053,2
19541,2
4695,2
8392,2
20011,2
7142,2
15892,2
388,2
19924,2
19498,2
27090,2
28649,2
24942,2
38837,2
13136,2
4739,2
1918,2
7654,2
11832,2
29247,2
38645,2
23950,2
13057,2
40332,2
13695,2
36049,2
17721,2
34940,2
12769,2
11455,2
36999,2
227,2
17573,2
40126,2
37922,2
10991,2
2767,2
6470,2
38515,2
38084,2
7216,2
35094,2
15404,2
3436,2
21486,2
422,2
40248,2
7488,2
24479,2
40296,2
26095,2
38370,2
24460,2
24000,2
9720,2
4135,2
29443,2
10011,2
29551,2
22045,2
13467,2
29713,2
18956,2
28466,2
471,2
22395,2
24561,2
26299,2
29601,2
12439,2
23720,2
20320,2
153,2
8521,2
16630,2
24506,2
72,2
25013,2
24869,2
931,2
2052,2
16558,2
20630,2
29170,2
13241,2
16387,2
804,2
6104,2
22052,2
3268,2
18154,2
32171,2
25035,2
39416,2
4426,2
11379,2
14634,2
17689,2
12977,2
7264,2
10843,2
15760,2
39247,2
31182,2
35234,2
38613,2
24767,2
4856,2
20938,2
12245,2
4703,2
4116,2
14716,2
19299,2
6103,2
17507,2
21034,2
16849,2
26009,2
17376,2
26589,2
18432,2
32025,2
40093,2
18610,2
2704,2
30130,2
39366,2
35377,2
31155,2
16576,2
29974,2
8676,2
33924,2
171,2
30167,2
3020,2
21596,2
23002,2
19309,2
30083,2
22928,2
15180,2
29780,2
34195,2
869,2
18207,2
883,2
27956,2
19775,2
26238,2
32926,2
117,2
1345,2
23082,2
3783,2
37232,2
4095,2
23847,2
14227,2
36289,2
9664,2
34473,2
9538,2
12693,2
33756,2
38260,2
33002,2
16996,2
32800,2
27046,2
18504,2
25402,2
20617,2
24982,2
17464,2
24956,2
37025,2
11057,2
9750,2
28268,2
19442,2
1295,2
25420,2
38384,2
802,2
11750,2
14052,2
27240,2
961,2
23220,2
13363,2
31635,2
8004,2
18768,2
31628,2
35264,2
20972,2
38438,2
35318,2
33477,2
33254,2
26201,2
21529,2
10753,2
25137,2
27190,2
3492,2
18194,2
17321,2
22667,2
4947,2
1561,2
15198,2
37219,2
20761,2
29043,2
23111,2
6737,2
10870,2
22867,2
12928,2
21771,2
8612,2
35886,2
35482,2
312,2
26469,2
16156,2
26156,2
18551,2
11509,2
39209,2
2065,2
38993,2
21765,2
35257,2
24179,2
19957,2
29482,2
18678,2
1839,2
26103,2
4217,2
29964,2
15686,2
17420,2
19797,2
13812,2
3804,2
5087,2
35009,2
35891,2
38732,2
36636,2
35871,2
6621,2
19742,2
11199,2
27404,2
37415,2
7725,2
19082,2
1205,2
24700,2
8307,2
30003,2
7729,2
22997,2
20397,2
39729,2
36444,2
14143,2
16194,2
20880,2
1289,2
1428,2
18502,2
24005,2
10083,2
18770,2
7615,2
33830,2
16878,2
13915,2
10383,2
15856,2
30183,2
33951,2
30010,2
14578,2
19622,2
23429,2
2285,2
6812,2
2646,2
1391,2
26129,2
13640,2
9352,2
7954,2
13463,2
20441,2
24011,2
36521,2
28973,2
39784,2
1611,2
12300,2
541,2
24880,2
25609,2
8727,2
33787,2
19519,2
8111,2
38829,2
22636,2
22668,2
16540,2
11121,2
4489,2
23776,2
17770,2
12431,2
2711,2
26997,2
15532,2
1877,2
34358,2
18779,2
3875,2
38576,2
2153,2
30808,2
2630,2
17877,2
17599,2
6462,2
12438,2
17276,2
25353,2
12131,2
23,2
25630,2
37904,2
15149,2
3083,2
2832,2
25023,2
12956,2
37819,2
19438,2
8220,2
13385,2
4215,2
17008,2
20236,2
24108,2
24970,2
36262,2
11381,2
6059,2
9679,2
5313,2
7437,2
19967,2
7768,2
4261,2
7613,2
14669,2
36856,2
21328,2
4403,2
39612,2
20150,2
7790,2
30206,2
10861,2
29965,2
18796,2
5394,2
33729,2
31806,2
9165,2
26568,2
7432,2
8718,2
24883,2
9784,2
19618,2
30629,2
16808,2
6077,2
18982,2
35,2
34968,2
18813,2
6980,2
33490,2
16859,2
28858,2
24235,2
7749,2
16744,2
21290,2
29746,2
35145,2
30965,2
21247,2
40142,2
26384,2
24478,2
26250,2
16734,2
21905,2
2730,2
26658,2
18176,2
37202,2
26379,2
35659,2
36794,2
18670,2
21108,2
11071,2
31083,2
33339,2
33384,2
36923,2
5034,2
3655,2
36842,2
9272,2
24223,2
40575,2
26178,2
21869,2
8175,2
385,2
16952,2
22343,2
25857,2
2627,2
30745,2
7957,2
7011,2
15493,2
13000,2
39895,2
11865,2
3565,2
12673,2
16464,2
1888,2
2397,2
35116,2
11727,2
3796,2
5568,2
27966,2
4743,2
32287,2
5571,2
36220,2
18118,2
40635,2
30657,2
102,2
6258,2
17122,2
28991,2
15437,2
9797,2
14245,2
11096,2
37274,2
29365,2
33113,2
30665,2
36632,2
37728,2
36457,2
33803,2
6491,2
11562,2
36780,2
7416,2
35378,2
21645,2
6267,2
27194,2
3255,2
14102,2
23940,2
33295,2
18414,2
7586,2
23967,2
3815,2
28242,2
35336,2
13402,2
33427,2
24573,2
22851,2
38119,2
23968,2
13707,2
5049,2
2003,2
27971,2
10796,2
19634,2
19582,2
17227,2
28639,2
26862,2
24579,2
17269,2
24221,2
13935,2
36198,2
3385,2
40010,2
789,2
27110,2
22382,2
11893,2
11924,2
39256,2
39808,2
29831,2
26261,2
17936,2
11900,2
33237,2
39077,2
25763,2
28037,2
24775,2
11637,2
37331,2
19291,2
38906,2
38183,2
36980,2
5486,5
40625,3
2551,3
14053,5
9340,3
23254,5
39230,5
38440,5
26252,5
34766,5
13471,3
22032,3
39182,3
23559,3
7905,5
38441,3
7362,3
6977,5
2857,3
24915,3
5231,3
9428,3
19152,3
2316,3
9994,5
19303,5
27603,5
12752,3
8142,5
20764,3
29592,5
20810,5
19213,5
456,5
39541,5
3903,3
27493,3
32339,3
25684,5
988,3
17181,3
29169,5
40692,3
33294,3
8686,3
4370,5
21127,3
23883,3
26002,5
5961,3
11812,3
5855,3
29240,5
6395,3
21196,5
40557,3
8077,3
37276,5
31704,5
36503,3
22544,3
17191,3
20103,5
5165,5
8349,5
20969,5
38925,5
21986,3
13274,3
26932,5
19448,5
39250,5
24459,3
37942,5
19371,3
40560,5
9111,3
16539,5
27850,3
27710,3
3443,5
14781,3
7472,3
17389,5
33272,3
29442,5
26015,3
12134,3
3768,5
37996,5
20710,5
7406,5
13286,3
5285,5
5304,5
18418,5
24057,5
30073,5
31557,3
7002,5
2025,3
27969,5
32317,3
25187,3
40468,3
17652,5
24544,5
21145,3
37435,5
7983,5
37099,3
8516,5
39394,5
35800,3
23124,5
34859,5
14044,5
33238,5
5710,3
26023,3
40657,5
31652,5
17160,3
19404,5
37095,3
5742,5
179,3
23255,3
3167,5
11859,5
15058,3
13169,5
32957,3
17501,3
5874,5
16171,5
7716,5
5979,5
39931,5
14673,3
37280,3
30477,5
28525,5
20646,5
8950,3
18658,3
9072,5
31771,5
23901,5
34893,5
3115,3
492,5
7433,3
8978,3
11724,3
8011,5
37318,5
31367,5
16817,5
28716,5
28907,5
17949,5
32294,5
15997,5
11383,5
1094,3
18606,5
13221,3
31098,3
23214,5
1651,3
27057,3
25766,3
16569,5
14959,3
26911,5
11396,5
15352,5
4117,3
14309,5
1266,5
27877,3
36926,3
23227,3
15238,5
226,3
27678,5
29897,3
40654,3
30990,3
15168,5
25098,5
20365,3
24077,3
4731,3
90,3
2150,3
74,3
17086,3
19645,3
31613,3
37598,5
33406,5
35712,5
11585,5
26506,3
8014,3
22332,3
8359,3
12707,3
13099,5
3471,5
19730,3
33356,5
6885,3
13666,5
32071,1
16495,1
20928,1
32572,1
9115,1
2090,1
38666,1
35137,1
23219,1
10703,1
21932,1
14496,1
17264,1
29657,1
36943,1
27525,1
22922,1
13592,1
1882,1
8274,1
357,1
3134,1
13403,1
38030,1
32879,1
32508,1
26419,1
17358,1
15192,1
17183,1
34499,1
2460,4
36134,1
8373,1
21866,1
35564,1
18116,1
3216,1
14228,1
7231,1
459,1
14145,1
30833,1
14226,1
37765,1
867,1
36026,1
15364,1
2497,1
28289,1
30279,1
19468,1
4399,1
13126,1
12094,1
34024,1
7486,1
39141,1
24590,1
38768,1
20504,1
18635,1
14037,1
30476,1
25980,1
23226,1
1957,1
40228,1
14921,1
15311,1
24951,1
27420,1
38199,1
37043,1
1155,1
30321,1
28998,1
13093,1
22296,1
29174,1
14009,1
872,1
3230,1
39433,1
24280,1
21900,1
24320,1
10686,1
10769,1
25734,1
13864,1
19664,1
7398,1
7910,1
33020,1
30551,1
20437,1
6256,1
28960,1
31719,1
5867,1
2737,1
2034,1
21202,1
38864,1
29622,1
20032,1
17428,1
38641,1
39518,1
28375,1
36491,1
14064,1
17707,1
11913,1
17878,1
25382,1
12776,1
25632,1
17131,1
20629,1
26276,1
38050,4
27638,1
9351,1
15986,1
14601,1
26783,1
33275,1
28040,1
8569,1
37579,1
14996,1
37217,1
34190,1
9782,1
37396,1
27853,1
31906,1
26661,1
29513,1
15517,1
9515,1
9677,1
21035,1
27093,1
224,1
23202,1
5551,1
31919,1
11590,1
14046,1
23957,1
8745,1
15698,1
15116,1
2375,1
295,1
8379,1
801,1
27816,1
3193,1
12764,1
25585,1
13652,1
5249,1
19004,1
9478,1
5505,1
8673,1
30506,1
17500,1
16038,1
36254,1
36153,1
3944,1
23431,1
10866,1
32900,1
23242,1
14343,1
4048,1
22631,1
8076,1
18017,1
19671,1
3058,1
37263,1
16049,1
2245,1
28128,1
14282,1
23442,1
22528,1
1701,1
37969,1
18598,1
28453,1
32478,1
23710,1
13794,1
23049,1
38891,1
9086,1
37927,1
33938,1
18007,1
23610,1
5435,1
11442,1
14573,1
30444,1
1353,1
7835,1
10003,1
704,1
9580,1
34208,1
21863,1
38717,1
3733,1
16689,1
39904,1
8380,1
17704,1
23107,1
36013,1
34108,1
10947,1
6430,1
37083,1
14169,1
38931,1
14258,1
16828,1
32617,1
18677,1
30941,1
37037,1
24798,1
24192,1
1687,1
7059,1
35973,1
29697,1
875,1
38211,1
15567,1
29871,1
4650,1
5126,1
8071,1
5539,1
37104,1
22575,1
29376,1
24130,1
1225,1
14122,1
20392,1
33591,1
13800,1
30355,1
23519,1
17861,1
14234,1
16399,1
19682,1
26826,1
39984,1
36649,1
25490,1
23800,1
35241,1
15793,1
9731,1
33545,1
15394,1
22737,1
38605,1
21506,1
25638,1
21654,1
3146,1
35869,1
35748,1
1489,1
12703,1
22361,1
21100,1
7900,1
30647,1
6955,1
3726,1
19740,1
2097,1
21233,1
33329,1
39766,1
3324,1
3696,1
3166,1
21051,1
28966,1
38750,1
36895,1
325,1
24345,1
11735,1
4991,1
35130,1
30327,1
39178,1
7665,1
29203,1
32107,1
344,1
24870,1
28544,1
22337,1
25733,1
7898,1
3929,1
33485,1
22015,1
1859,1
31237,1
38393,1
32221,1
28744,1
27968,1
30017,1
27898,1
35906,1
32619,1
15066,1
25449,1
11490,1
38190,1
29133,1
25040,1
11365,1
24003,1
14400,1
22754,1
33592,1
33333,1
20901,1
4671,1
11642,1
32822,1
28367,1
183,1
37883,1
15179,1
30478,1
27266,1
39744,1
12625,1
13220,1
26130,1
32589,1
39283,1
14500,1
381,1
12958,1
31869,1
39126,1
24185,1
29730,4
19124,1
2993,1
39146,1
32885,1
400,1
39332,1
19717,1
17930,1
8793,1
9242,1
3102,1
6125,1
11244,1
37432,1
25058,1
39138,1
32858,1
39331,1
9453,1
3075,1
26256,1
8003,1
1576,1
637,1
18698,1
34599,1
933,1
12349,1
31966,1
34290,1
2157,1
36846,1
22001,1
4433,1
15315,1
10262,4
3919,1
27743,1
16000,1
31799,1
7263,1
22314,1
17406,1
12872,1
30141,1
28591,1
6923,1
2747,1
321,1
39269,1
14629,1
28938,1
8087,1
3841,1
21608,1
40637,1
31454,1
18191,1
26849,1
6515,1
15074,1
29027,1
24994,1
8948,1
22629,1
30542,1
28377,1
26894,1
32260,1
6929,1
5133,1
14160,1
2403,1
28457,1
9632,1
225,1
25683,1
34051,1
10565,1
18398,1
33492,1
7392,1
14308,1
12709,1
28018,1
22317,1
13673,1
13364,1
37993,1
27314,1
2415,1
28760,1
21546,1
11289,1
6347,1
33345,1
37695,1
21384,1
19856,1
36647,1
8459,1
5331,1
28817,1
35364,1
14157,1
17302,1
35924,1
27378,1
37245,1
32488,1
9685,1
16084,1
33925,1
24953,1
24694,1
22302,1
21880,1
20238,1
25103,1
12829,1
13512,1
9296,1
38827,1
15476,1
13951,1
30938,1
23316,1
20439,1
17453,1
14361,1
17534,1
14222,1
6815,1
16120,1
15031,1
37450,1
39823,1
32485,1
37384,1
30435,1
3965,1
29390,1
2350,1
3341,1
21621,1
2282,1
12176,1
6002,1
39930,1
5764,1
18315,1
30611,4
13163,1
10499,1
13848,1
20662,1
7169,1
37194,1
12812,1
7791,1
4311,1
16279,1
16750,1
1898,1
17870,1
34369,1
24642,1
13689,1
12386,1
36155,1
20248,1
32293,1
3239,1
1773,1
14956,1
27618,1
11122,1
39683,1
3686,1
7262,1
9079,1
7546,1
15295,1
12885,1
26241,1
2560,1
38786,1
19817,1
5700,1
35197,1
5203,1
9577,1
32181,1
20988,1
39155,1
15764,1
34317,1
100,1
35934,1
34293,1
17395,1
37337,1
27235,1
35085,1
22475,1
16456,1
34603,1
18377,1
23345,1
3603,1
22301,1
23059,1
523,1
6965,1
20090,1
21669,1
24191,1
30456,1
40237,1
31477,1
19706,1
24943,1
12701,1
3745,1
18204,1
25053,1
22913,1
27764,1
23764,1
24495,1
12096,1
4780,1
10465,1
20518,1
27896,1
1702,1
34475,1
3808,1
31307,1
26613,1
755,1
2702,1
3363,1
33068,1
33943,1
36445,1
4181,1
2986,1
14914,1
19205,1
20519,1
38874,1
24365,1
25068,1
36715,1
139,1
28157,1
22386,1
37380,1
2824,1
25591,1
19650,1
18317,1
3979,1
24038,1
26435,1
1039,1
21324,1
20018,1
24214,1
39399,1
13500,1
38238,1
22973,1
31702,1
4046,1
29303,1
29308,1
2813,1
1007,1
6172,4
23749,1
25691,1
30439,1
37979,1
16837,1
30504,1
5994,1
36388,1
30105,1
23264,1
33493,1
